title,price,location,area,description,features,contact,image_url,property_url,price_per_sqm,land_size
TANAH JEJER 4 DI CITRALAND UTARA CL 03,Rp 50 Juta Total per tahun,"Citraland, Surabaya",,Rp 50 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8742822/,,LT : 95 m²
"Disewakan Lahan Raya Lakarsantri, Jalan Terusan Dari Citraland Menuju Raya Menganti Wiyung",Rp 65 Juta Total per tahun,"Wiyung, Surabaya",,Rp 65 Juta Total per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/2024-06-08-03-56-42-652eee0b-44d6-4b15-a210-5444b84532a8.jpg,https://www.rumah123.com/properti/surabaya/lar3972543/,,LT : 790 m²
"Disewakan Lahan Raya Lakarsantri, Jalan Terusan Dari Citraland Menuju Raya Menganti Wiyung",Rp 65 Juta Total per tahun,"Wiyung, Surabaya",,Rp 65 Juta Total per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/2024-06-08-03-56-42-652eee0b-44d6-4b15-a210-5444b84532a8.jpg,https://www.rumah123.com/properti/surabaya/lar3972543/,,LT : 790 m²
"Disewakan Lahan Raya Lakarsantri, Jalan Terusan Dari Citraland Menuju Raya Menganti Wiyung",Rp 65 Juta Total per tahun,"Wiyung, Surabaya",,Rp 65 Juta Total per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/2024-06-08-03-56-42-652eee0b-44d6-4b15-a210-5444b84532a8.jpg,https://www.rumah123.com/properti/surabaya/lar3972543/,,LT : 790 m²
"Disewakan Lahan Raya Lakarsantri, Jalan Terusan Dari Citraland Menuju Raya Menganti Wiyung",Rp 65 Juta Total per tahun,"Wiyung, Surabaya",,Rp 65 Juta Total per tahun,,+62878528...,https://pic.rumah123.com/r123/60x60-fit/photo/923246/180/9232461681278138.jpg,https://www.rumah123.com/properti/surabaya/lar3972543/,,LT : 790 m²
"Disewakan Lahan Raya Lakarsantri, Jalan Terusan Dari Citraland Menuju Raya Menganti Wiyung",Rp 65 Juta Total per tahun,"Wiyung, Surabaya",,Rp 65 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar3972543/,,LT : 790 m²
DISEWAKAN TANAH JALAN PANDEGILING,Rp 350 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 350 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/3bb5640a68e28840c4ec50012ac89120.jpg,https://www.rumah123.com/properti/surabaya/lar8742047/,,"DISEWAKAN Tanah Jalan Pandegiling Dimensi : 22 x 42,5 LT : 950 m² Hadap : selatan Harga : 350 juta..."
DISEWAKAN TANAH JALAN PANDEGILING,Rp 350 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 350 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/3bb5640a68e28840c4ec50012ac89120.jpg,https://www.rumah123.com/properti/surabaya/lar8742047/,,"DISEWAKAN Tanah Jalan Pandegiling Dimensi : 22 x 42,5 LT : 950 m² Hadap : selatan Harga : 350 juta..."
DISEWAKAN TANAH JALAN PANDEGILING,Rp 350 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 350 Juta Total per tahun,,+62821410...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1850181/3bb5640a68e28840c4ec50012ac89120.jpg,https://www.rumah123.com/properti/surabaya/lar8742047/,,"DISEWAKAN Tanah Jalan Pandegiling Dimensi : 22 x 42,5 LT : 950 m² Hadap : selatan Harga : 350 juta..."
DISEWAKAN TANAH JALAN PANDEGILING,Rp 350 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 350 Juta Total per tahun,,+62821410...,https://pic.rumah123.com/r123/60x60-fit/photo/1850181/180/18501811704956461.jpg,https://www.rumah123.com/properti/surabaya/lar8742047/,,"DISEWAKAN Tanah Jalan Pandegiling Dimensi : 22 x 42,5 LT : 950 m² Hadap : selatan Harga : 350 juta..."
DISEWAKAN TANAH JALAN PANDEGILING,Rp 350 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 350 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8742047/,,"DISEWAKAN Tanah Jalan Pandegiling Dimensi : 22 x 42,5 LT : 950 m² Hadap : selatan Harga : 350 juta..."
DISEWAKAN TANAH JALAN IMAM BONJOL,Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8742008/,,DISEWAKAN Tanah Jalan Imam Bonjol Dimensi : 22 x 42 LT : 834 m² Hadap : timur Harga : 500 juta /...
DISEWAKAN TANAH JALAN IMAM BONJOL,Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8742008/,,DISEWAKAN Tanah Jalan Imam Bonjol Dimensi : 22 x 42 LT : 834 m² Hadap : timur Harga : 500 juta /...
DISEWAKAN TANAH JALAN IMAM BONJOL,Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62812161...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1138372/a2131aae1e02de7ea5b2ee1aed6c8d92.jpg,https://www.rumah123.com/properti/surabaya/lar8742008/,,DISEWAKAN Tanah Jalan Imam Bonjol Dimensi : 22 x 42 LT : 834 m² Hadap : timur Harga : 500 juta /...
DISEWAKAN TANAH JALAN IMAM BONJOL,Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,+62812161...,https://pic.rumah123.com/r123/60x60-fit/photo/1138372/180/11383721684767618.jpg,https://www.rumah123.com/properti/surabaya/lar8742008/,,DISEWAKAN Tanah Jalan Imam Bonjol Dimensi : 22 x 42 LT : 834 m² Hadap : timur Harga : 500 juta /...
DISEWAKAN TANAH JALAN IMAM BONJOL,Rp 500 Juta Total per tahun,"Tegalsari, Surabaya",,Rp 500 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8742008/,,DISEWAKAN Tanah Jalan Imam Bonjol Dimensi : 22 x 42 LT : 834 m² Hadap : timur Harga : 500 juta /...
Tanah Disewakan di Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Tanah Disewakan di Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1971740/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741987/,,LT : 11267 m²
Tanah Disewakan di Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Tanah Disewakan di Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1971740/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741987/,,LT : 11267 m²
Tanah Disewakan di Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Tanah Disewakan di Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1971740/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741987/,,LT : 11267 m²
Tanah Disewakan di Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Tanah Disewakan di Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://pic.rumah123.com/r123/60x60-fit/photo/1971740/180/19717401709708232.jpg,https://www.rumah123.com/properti/surabaya/lar8741987/,,LT : 11267 m²
Tanah Disewakan di Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Tanah Disewakan di Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8741987/,,LT : 11267 m²
Disewakan Tanah Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Disewakan Tanah Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/6321/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741948/,,LT : 11267 m²
Disewakan Tanah Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Disewakan Tanah Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/6321/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741948/,,LT : 11267 m²
Disewakan Tanah Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Disewakan Tanah Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://picture.rumah123.com/r123-images/720x420-crop/customer/6321/e18ad83dddb07a4a947844d2a6a9dcd8.jpg,https://www.rumah123.com/properti/surabaya/lar8741948/,,LT : 11267 m²
Disewakan Tanah Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Disewakan Tanah Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,+62813357...,https://pic.rumah123.com/r123/60x60-fit/photo/6321/180/63211697509039.jpg,https://www.rumah123.com/properti/surabaya/lar8741948/,,LT : 11267 m²
Disewakan Tanah Nol Jl Raya A Yani Surabaya,"Rp 3,5 Miliar Total per tahun",Disewakan Tanah Nol Jl Raya A Yani Surabaya,,"Rp 3,5 Miliar Total per tahun",,,,https://www.rumah123.com/properti/surabaya/lar8741948/,,LT : 11267 m²
Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,Rp 500 Juta Total per tahun,Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,,Rp 500 Juta Total per tahun,,+62818370...,https://picture.rumah123.com/r123-images/720x420-crop/customer/779096/0b63747f99d9bde2fa5957a7aa98d069.jpg,https://www.rumah123.com/properti/surabaya/lar8741794/,,LT : 1011 m²
Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,Rp 500 Juta Total per tahun,Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,,Rp 500 Juta Total per tahun,,+62818370...,https://picture.rumah123.com/r123-images/720x420-crop/customer/779096/0b63747f99d9bde2fa5957a7aa98d069.jpg,https://www.rumah123.com/properti/surabaya/lar8741794/,,LT : 1011 m²
Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,Rp 500 Juta Total per tahun,Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,,Rp 500 Juta Total per tahun,,+62818370...,https://picture.rumah123.com/r123-images/720x420-crop/customer/779096/0b63747f99d9bde2fa5957a7aa98d069.jpg,https://www.rumah123.com/properti/surabaya/lar8741794/,,LT : 1011 m²
Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,Rp 500 Juta Total per tahun,Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,,Rp 500 Juta Total per tahun,,+62818370...,https://pic.rumah123.com/r123/60x60-fit/photo/779096/180/7790961668926672.jpg,https://www.rumah123.com/properti/surabaya/lar8741794/,,LT : 1011 m²
Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,Rp 500 Juta Total per tahun,Komersial Area Siap Pakai HGB Aktif Raya Arjuna Surabaya Pusat,,Rp 500 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8741794/,,LT : 1011 m²
"Disewa Tanah Komersial di Pakuwon Square dekat dengan MOI Village, Bank BCA, Pakuwon Mall, PTC, Loop, UNESA, National Hospital, Mcd Graha, Graha Famili, Citraland, Lenmarc, SMA Petra 1, Spazio",Rp 150 Juta per tahun,"Pakuwon, Surabaya",,Rp 150 Juta per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/9a27c590873220800e35f65348e14c3d.jpg,https://www.rumah123.com/properti/surabaya/lar8702377/,,LT : 150 m²
"Disewa Tanah Komersial di Pakuwon Square dekat dengan MOI Village, Bank BCA, Pakuwon Mall, PTC, Loop, UNESA, National Hospital, Mcd Graha, Graha Famili, Citraland, Lenmarc, SMA Petra 1, Spazio",Rp 150 Juta per tahun,"Pakuwon, Surabaya",,Rp 150 Juta per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/9a27c590873220800e35f65348e14c3d.jpg,https://www.rumah123.com/properti/surabaya/lar8702377/,,LT : 150 m²
"Disewa Tanah Komersial di Pakuwon Square dekat dengan MOI Village, Bank BCA, Pakuwon Mall, PTC, Loop, UNESA, National Hospital, Mcd Graha, Graha Famili, Citraland, Lenmarc, SMA Petra 1, Spazio",Rp 150 Juta per tahun,"Pakuwon, Surabaya",,Rp 150 Juta per tahun,,+62878528...,https://picture.rumah123.com/r123-images/720x420-crop/customer/923246/9a27c590873220800e35f65348e14c3d.jpg,https://www.rumah123.com/properti/surabaya/lar8702377/,,LT : 150 m²
"Disewa Tanah Komersial di Pakuwon Square dekat dengan MOI Village, Bank BCA, Pakuwon Mall, PTC, Loop, UNESA, National Hospital, Mcd Graha, Graha Famili, Citraland, Lenmarc, SMA Petra 1, Spazio",Rp 150 Juta per tahun,"Pakuwon, Surabaya",,Rp 150 Juta per tahun,,+62878528...,https://pic.rumah123.com/r123/60x60-fit/photo/923246/180/9232461681278138.jpg,https://www.rumah123.com/properti/surabaya/lar8702377/,,LT : 150 m²
"Disewa Tanah Komersial di Pakuwon Square dekat dengan MOI Village, Bank BCA, Pakuwon Mall, PTC, Loop, UNESA, National Hospital, Mcd Graha, Graha Famili, Citraland, Lenmarc, SMA Petra 1, Spazio",Rp 150 Juta per tahun,"Pakuwon, Surabaya",,Rp 150 Juta per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8702377/,,LT : 150 m²
"Nol Jalan Tanah Raya Wiyung, dekat Wisata bukit mas",Rp 135 Juta per tahun,"Wiyung, Surabaya",,Rp 135 Juta per tahun,,+62812345...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1503706/c1322fdeccca3f53621f38ae23c2af47.jpg,https://www.rumah123.com/properti/surabaya/lar8722431/,,LT : 407 m²
"Nol Jalan Tanah Raya Wiyung, dekat Wisata bukit mas",Rp 135 Juta per tahun,"Wiyung, Surabaya",,Rp 135 Juta per tahun,,+62812345...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1503706/c1322fdeccca3f53621f38ae23c2af47.jpg,https://www.rumah123.com/properti/surabaya/lar8722431/,,LT : 407 m²
"Nol Jalan Tanah Raya Wiyung, dekat Wisata bukit mas",Rp 135 Juta per tahun,"Wiyung, Surabaya",,Rp 135 Juta per tahun,,+62812345...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1503706/c1322fdeccca3f53621f38ae23c2af47.jpg,https://www.rumah123.com/properti/surabaya/lar8722431/,,LT : 407 m²
"Nol Jalan Tanah Raya Wiyung, dekat Wisata bukit mas",Rp 135 Juta per tahun,"Wiyung, Surabaya",,Rp 135 Juta per tahun,,+62812345...,https://pic.rumah123.com/r123/60x60-fit/photo/1503706/180/15037061729658251.jpg,https://www.rumah123.com/properti/surabaya/lar8722431/,,LT : 407 m²
"Nol Jalan Tanah Raya Wiyung, dekat Wisata bukit mas",Rp 135 Juta per tahun,"Wiyung, Surabaya",,Rp 135 Juta per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8722431/,,LT : 407 m²
Disewakan Tanah Dijalan Kedung Cowek Surabaya,Rp 110 Juta Total per tahun,Disewakan Tanah Dijalan Kedung Cowek Surabaya,,Rp 110 Juta Total per tahun,,+62812164...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1957158/569f8782982b46cc7b80df0606754c75.jpg,https://www.rumah123.com/properti/surabaya/lar8708566/,,LT : 124 m²
Disewakan Tanah Dijalan Kedung Cowek Surabaya,Rp 110 Juta Total per tahun,Disewakan Tanah Dijalan Kedung Cowek Surabaya,,Rp 110 Juta Total per tahun,,+62812164...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1957158/569f8782982b46cc7b80df0606754c75.jpg,https://www.rumah123.com/properti/surabaya/lar8708566/,,LT : 124 m²
Disewakan Tanah Dijalan Kedung Cowek Surabaya,Rp 110 Juta Total per tahun,Disewakan Tanah Dijalan Kedung Cowek Surabaya,,Rp 110 Juta Total per tahun,,+62812164...,https://picture.rumah123.com/r123-images/720x420-crop/customer/1957158/569f8782982b46cc7b80df0606754c75.jpg,https://www.rumah123.com/properti/surabaya/lar8708566/,,LT : 124 m²
Disewakan Tanah Dijalan Kedung Cowek Surabaya,Rp 110 Juta Total per tahun,Disewakan Tanah Dijalan Kedung Cowek Surabaya,,Rp 110 Juta Total per tahun,,+62812164...,https://pic.rumah123.com/r123/60x60-fit/photo/1957158/180/19571581704958170.jpg,https://www.rumah123.com/properti/surabaya/lar8708566/,,LT : 124 m²
Disewakan Tanah Dijalan Kedung Cowek Surabaya,Rp 110 Juta Total per tahun,Disewakan Tanah Dijalan Kedung Cowek Surabaya,,Rp 110 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8708566/,,LT : 124 m²
TANAH DI JL TAMBAK LANGON SURABAYA COCOK UNTUK DEPO CONTAINER DAN PARKIR TRUK,Rp 100 Juta Total per tahun,"Asemrowo, Surabaya",,Rp 100 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/d9cc6e5a681af4379de60a2b68506332.jpg,https://www.rumah123.com/properti/surabaya/lar8707723/,,LT : 1117 m²
TANAH DI JL TAMBAK LANGON SURABAYA COCOK UNTUK DEPO CONTAINER DAN PARKIR TRUK,Rp 100 Juta Total per tahun,"Asemrowo, Surabaya",,Rp 100 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/d9cc6e5a681af4379de60a2b68506332.jpg,https://www.rumah123.com/properti/surabaya/lar8707723/,,LT : 1117 m²
TANAH DI JL TAMBAK LANGON SURABAYA COCOK UNTUK DEPO CONTAINER DAN PARKIR TRUK,Rp 100 Juta Total per tahun,"Asemrowo, Surabaya",,Rp 100 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/720x420-crop/customer/762626/d9cc6e5a681af4379de60a2b68506332.jpg,https://www.rumah123.com/properti/surabaya/lar8707723/,,LT : 1117 m²
TANAH DI JL TAMBAK LANGON SURABAYA COCOK UNTUK DEPO CONTAINER DAN PARKIR TRUK,Rp 100 Juta Total per tahun,"Asemrowo, Surabaya",,Rp 100 Juta Total per tahun,,+62811352...,https://picture.rumah123.com/r123-images/60x60-fit/customer/762626/e6590f0ceee8f52db7fb6694284b0aab.png,https://www.rumah123.com/properti/surabaya/lar8707723/,,LT : 1117 m²
TANAH DI JL TAMBAK LANGON SURABAYA COCOK UNTUK DEPO CONTAINER DAN PARKIR TRUK,Rp 100 Juta Total per tahun,"Asemrowo, Surabaya",,Rp 100 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar8707723/,,LT : 1117 m²
"Disewakan Kavling Bukit Golf International,Citraland, Dekat UC, komersial area, sangat strategis",Rp 375 Juta Total per tahun,"Citraland, Surabaya",,Rp 375 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/4346312fa92e8fee95eac1f30c775e8f.jpg,https://www.rumah123.com/properti/surabaya/lar4315289/,,LT : 800 m²
"Disewakan Kavling Bukit Golf International,Citraland, Dekat UC, komersial area, sangat strategis",Rp 375 Juta Total per tahun,"Citraland, Surabaya",,Rp 375 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/4346312fa92e8fee95eac1f30c775e8f.jpg,https://www.rumah123.com/properti/surabaya/lar4315289/,,LT : 800 m²
"Disewakan Kavling Bukit Golf International,Citraland, Dekat UC, komersial area, sangat strategis",Rp 375 Juta Total per tahun,"Citraland, Surabaya",,Rp 375 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/4346312fa92e8fee95eac1f30c775e8f.jpg,https://www.rumah123.com/properti/surabaya/lar4315289/,,LT : 800 m²
"Disewakan Kavling Bukit Golf International,Citraland, Dekat UC, komersial area, sangat strategis",Rp 375 Juta Total per tahun,"Citraland, Surabaya",,Rp 375 Juta Total per tahun,,+62811301...,https://pic.rumah123.com/r123/60x60-fit/photo/2071382/180/20713821724637176.jpg,https://www.rumah123.com/properti/surabaya/lar4315289/,,LT : 800 m²
"Disewakan Kavling Bukit Golf International,Citraland, Dekat UC, komersial area, sangat strategis",Rp 375 Juta Total per tahun,"Citraland, Surabaya",,Rp 375 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar4315289/,,LT : 800 m²
Tanah Pakuwon Square Ak1 Deretan Moi Lokasi Strategis,Rp 200 Juta Total per tahun,"Pakuwon Indah, Surabaya",,Rp 200 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/c79c49f0d3d3586f1349f6b1949b92c2.jpg,https://www.rumah123.com/properti/surabaya/lar4165384/,,LT : 212 m²
Tanah Pakuwon Square Ak1 Deretan Moi Lokasi Strategis,Rp 200 Juta Total per tahun,"Pakuwon Indah, Surabaya",,Rp 200 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/c79c49f0d3d3586f1349f6b1949b92c2.jpg,https://www.rumah123.com/properti/surabaya/lar4165384/,,LT : 212 m²
Tanah Pakuwon Square Ak1 Deretan Moi Lokasi Strategis,Rp 200 Juta Total per tahun,"Pakuwon Indah, Surabaya",,Rp 200 Juta Total per tahun,,+62811301...,https://picture.rumah123.com/r123-images/720x420-crop/customer/2071382/c79c49f0d3d3586f1349f6b1949b92c2.jpg,https://www.rumah123.com/properti/surabaya/lar4165384/,,LT : 212 m²
Tanah Pakuwon Square Ak1 Deretan Moi Lokasi Strategis,Rp 200 Juta Total per tahun,"Pakuwon Indah, Surabaya",,Rp 200 Juta Total per tahun,,+62811301...,https://pic.rumah123.com/r123/60x60-fit/photo/2071382/180/20713821724637176.jpg,https://www.rumah123.com/properti/surabaya/lar4165384/,,LT : 212 m²
Tanah Pakuwon Square Ak1 Deretan Moi Lokasi Strategis,Rp 200 Juta Total per tahun,"Pakuwon Indah, Surabaya",,Rp 200 Juta Total per tahun,,,,https://www.rumah123.com/properti/surabaya/lar4165384/,,LT : 212 m²
